,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
"['80670', '80674', '80678', '80682', '80686', '80690', '80694', '80698', '80702', '80706', '80710', '80714', '80718', '80722', '80726', '80730', '80734', '80738', '80742', '80786', '80790', '80794', '80798', '80802', '80806', '80810', '80814', '80818', '80822', '80826', '80830', '80834', '80838', '80842', '80846', '80850', '80854', '80858', '80862', '80866', '80870', '80874', '80878', '80882', '80886', '80890', '80894', '80895', '80896', '80897', '80898', '80902', '80906', '89591', '89592', '89593', '89594', '89595', '89596', '89597', '89598', '89599', '89600', '89601', '89602', '89603', '89604', '89605', '89606', '89607', '89608', '89609', '89610', '89611', '89612', '89613', '89614', '89615', '89616', '89617', '89618', '89619', '89620', '89621', '89622', '89623', '89624', '89625', '89626', '89627', '89628', '89629', '89630', '89631', '89632', '89633', '89634', '89635', '89636', '89637', '89638', '89639', '89640', '89641', '89642', '89643', '89644', '89645', '89646', '89647', '89648', '89649', '89650', '89651', '89652', '89653', '89654', '89655', '89656', '89657', '89658', '89659', '89660', '89671', '89672', '89673', '89674', '89675', '89676', '89677', '89678', '89679', '89680', '89681', '89682', '89683', '89694', '89695', '89696', '89697', '89698', '89699', '89700']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['86'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['86137', '86138', '86139', '86140', '86141', '86142', '86143', '86144', '86145', '86146', '86147', '86148', '86149', '86150', '86151', '86152', '86153', '86154', '86155', '86156', '86157', '86158', '86159', '86160', '86161', '86162', '86163', '86164', '86165', '86166', '86167', '86168', '86169', '86170', '86171', '86172', '86173', '86187', '86188', '86189', '86190', '86191', '86192', '86193', '86194', '86195', '86196', '86197', '86198', '86199', '86200', '86201', '86202', '86203', '86204', '86205', '86206', '86207', '86208', '86209', '86210', '86211', '86212', '86213', '86214', '86215', '86216', '86217', '86218', '86219', '86220', '86221', '86222', '86223', '86224', '86225', '86226', '86227', '86228', '86229', '86230', '86231', '86232', '86233', '86234', '86235', '86236']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['86239', '86240', '86241', '86242', '86243', '86244', '86245', '86246', '86247', '86248', '86249', '86250', '86252', '86253', '86254', '86255', '86256', '86257', '86258', '86259', '86260', '86261', '86262', '86263', '86264', '86265', '86266', '86267', '86268', '86269', '86270', '86271', '86272', '86273', '86274', '86275', '86276', '86277', '86278', '86279', '86280', '86281', '86282', '86283', '86284', '86285', '86286', '86287', '86288', '86289', '86290', '86291', '86292', '86293', '86294', '86295', '86297', '86298', '86299', '86300', '86301', '86302', '86303', '86304', '86305', '86306', '86307', '86308', '86367', '86368', '86369', '86370', '86371', '86372', '86373', '86374', '86375', '86377', '86378', '86379', '86380', '86381', '86382', '86383', '86384', '86385', '86386', '86387', '86388', '86389', '86390', '86391', '86392', '86393', '86395']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['87633', '87634', '87635', '87636', '87637', '87638', '87639', '87641', '87642', '87643', '87644', '87645', '87646', '87647', '87648', '87649', '87650', '87651', '87652', '87653', '87654', '87655', '87656', '87657', '87658', '87659', '87660', '87661', '87662']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['87773', '87775', '87776', '87777', '87778', '87779', '87782', '87784', '87787', '87793', '87794', '87795', '87796', '87797', '87798', '87799', '87800', '87801', '87802', '87823', '87824', '87825', '87826', '87827', '87828', '87843', '87844', '87845', '87846', '87847', '87853', '87854', '87855', '87856', '87857', '87858', '87859', '87860', '87882']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['87953', '87956', '87959', '87962', '87963', '87964', '87965', '87966', '87967', '87968', '87979', '87980', '87981', '87982', '87983', '87984', '87985', '87986', '87987', '87988', '87999', '88000', '88001', '88002', '88003', '88004', '88005', '88006', '88007', '88008', '88019', '88020', '88021', '88022', '88023', '88024', '88025', '88026', '88027', '88028', '88033', '88036', '88039', '88042', '88043', '88044', '88045', '88046', '88047', '88048', '88049', '88050', '88051', '88052', '88053', '88054', '88055', '88056', '88057', '88058', '88059', '88060', '88061', '88062', '88063', '88064', '88065', '88066', '88067', '88068', '88069', '88070', '88071', '88072', '88073', '88074', '88075', '88076', '88077', '88078', '88079', '88080', '88081', '88082', '88083', '88084', '88085', '88086', '88087', '88088', '91466', '91467', '91468', '91469', '91470', '91471', '91472', '91473', '91474', '91475']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['88852', '88853', '88854', '88855', '88856', '88857', '88858', '88859', '88860', '88861', '88993', '88994', '88995', '88996', '88997', '88998', '88999', '89000', '89001', '89002', '89011', '89012', '89013', '89014', '89015', '89016', '89017', '89018', '89019', '89020']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['89128', '89129', '89130', '89131', '89132', '89134', '89135', '89136', '89137', '89138', '89139', '89140', '89141', '89142', '89143', '89144', '89145', '89146', '89147', '89148', '89149', '89150', '89151', '89152', '89153', '89154', '89155', '89156', '89157', '89165', '89166', '89167', '89168', '89169', '89170', '89171', '89172', '89173']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['89272', '89273', '89274', '89275', '89276', '89277', '89278', '89279', '89280', '89281', '91376', '91377', '91378', '91379', '91380', '91381', '91382', '91383', '91384', '91385', '91386', '91387', '91388', '91389', '91390', '91391', '91392', '91393', '91394', '91395']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['89292', '89293', '89294', '89295', '89296', '89297', '89298', '89299', '89300', '89301']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['90261', '90262', '90263', '90264', '90265', '90266', '90267', '90268', '90269', '90270', '90271', '90272', '90273', '90274', '90275', '90276', '90277', '90278', '90279', '90280', '90281', '90282', '90283', '90284', '90285', '90286', '90287', '90288', '90289', '90290', '90291', '90292', '90293', '90294', '90295', '90296', '90297', '90298', '90299', '90300']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['90562', '90563', '90564', '90565', '90566', '90567', '90569', '90570', '90571', '90606', '90607', '90608', '90609', '90610', '90611', '90612', '90613', '90614', '90615', '90620', '90621', '90622', '90623', '90624', '90625', '90626', '90627', '90628', '90629', '90657', '90659', '90662', '90665', '90668', '90669', '90670', '90671', '90672', '90681', '90682', '90685', '90687', '90691', '90692', '90696', '90697', '90701', '90702', '90736', '90739', '90742', '90743', '90744', '90745', '90746', '90747', '90748', '90749', '90757', '90758', '90759', '90760', '90761', '90762', '90763', '90764', '90765', '90766', '90767', '90768', '90769', '90770', '90771', '90772', '90773', '90774', '90775', '90776', '90780', '90781', '90782', '90783', '90784', '90785', '90786', '90787', '90788', '90790', '91481', '91482', '91483', '91484', '91485', '91486', '91487', '91488', '91489', '91490', '91491', '91492', '91493', '91494', '91495', '91496', '91497', '91498', '91499', '91500', '91501', '91502', '91503', '91504', '91505', '91506', '91507', '91508', '91510', '91511', '94061', '94062', '94063', '94064', '94065', '94066', '94067', '94069', '94070', '94071', '94072', '94073', '94074', '94075', '94076', '94077', '94078', '94079', '94080', '94091', '94092', '94093', '94094', '94095', '94096', '94097', '94098', '94099', '94100', '94915', '94916', '94917', '94918', '94919', '94920', '94921', '94922', '94923', '94924', '94925', '94926', '94927', '94928', '94929', '94930', '94931', '94932', '94933', '94934', '94935', '94936', '94937', '94938', '94939', '94940', '94941', '94942', '94943', '94944', '94945', '94946', '94947', '94948', '94949', '94950', '94951', '94952', '94953', '94954']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['90836', '90837', '90838', '90839', '90840', '90841', '90842', '90843', '90844', '90845', '90846', '90847', '90848', '90849', '90850', '90851', '90852', '90853', '90854', '90855', '90856', '90857', '90858', '90859', '90860', '90861', '90862', '90863', '90864', '90865', '90906', '90907', '90908', '90909', '90910', '90911', '90912', '90913', '90914', '90915', '90916', '90917', '90918', '90919', '90920', '90921', '90922', '90923', '90924', '90925', '90926', '90927', '90928', '90929', '90930', '90931', '90932', '90933', '90934', '90935', '90936', '90937', '90938', '90939', '90940', '90941', '90942', '90943', '90944', '90945', '90946', '90947', '90948', '90949', '90950', '90951', '90952', '90953', '90954', '90955', '90956', '90957', '90958', '90959', '90960', '90961', '90962', '90963', '90964', '90965', '91602', '91603', '91604', '91605', '91606', '91607', '91608', '91609', '91610', '91611', '91618', '91619', '91620', '91621', '91622', '91623', '91624', '91625', '91626', '91627', '91628', '91629', '91630', '91631', '91632', '91633', '91634', '91635', '91636', '91637']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['90966', '90967', '90968', '90969', '90970', '90971', '90972', '90973', '90974', '90975', '90976', '90977', '90978', '90979', '90980', '90981', '90982', '90983', '90984', '90985', '90986', '90987', '90988', '90989', '90990', '90991', '90992', '90993', '90994', '90995', '90996', '90997', '90998', '90999', '91000', '91001', '91002', '91003', '91004', '91005', '91006', '91007', '91008', '91009', '91010', '91011', '91012', '91013', '91014', '91015', '91016', '91017', '91018', '91019', '91020', '91021', '91022', '91023', '91024', '91025', '91026', '91027', '91028', '91029', '91030', '91031', '91032', '91033', '91034', '91035', '91036', '91037', '91038', '91039', '91040', '91041', '91042', '91043', '91044', '91045', '91572', '91573', '91574', '91575', '91576', '91577', '91578', '91579', '91580', '91581', '91592', '91593', '91594', '91595', '91596', '91597', '91598', '91599', '91600', '91601', '97275', '97276', '97277', '97278', '97279', '97280', '97281', '97282', '97283', '97284', '97340', '97341', '97342', '97343', '97344', '97345', '97346', '97347', '97348', '97349']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['91056', '91057', '91058', '91059', '91060', '91061', '91062', '91063', '91064', '91065', '91066', '91067', '91068', '91069', '91070', '91071', '91072', '91073', '91074', '91075', '91076', '91077', '91078', '91079', '91080', '91081', '91082', '91083', '91084', '91085', '91156', '91157', '91158', '91159', '91160', '91161', '91162', '91163', '91164', '91165', '91166', '91167', '91168', '91169', '91170', '91171', '91172', '91173', '91174', '91175', '91176', '91177', '91178', '91179', '91180', '91181', '91182', '91183', '91184', '91185', '91512', '91513', '91514', '91515', '91516', '91517', '91518', '91519', '91520', '91521', '91542', '91543', '91544', '91545', '91546', '91547', '91548', '91549', '91550', '91551']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['91086', '91087', '91088', '91089', '91090', '91091', '91092', '91093', '91094', '91096', '91097', '91098', '91099', '91100', '91101', '91102', '91103', '91104', '91105', '91106', '91107', '91108', '91109', '91110', '91111', '91112', '91113', '91114', '91115', '91116', '91117', '91118', '91119', '91120', '91121', '91122', '91123', '91124', '91125', '91126', '91127', '91128', '91129', '91130', '91131', '91132', '91133', '91134', '91135', '91136', '91137', '91138', '91139', '91140', '91141', '91142', '91143', '91144', '91145', '91146', '91147', '91148', '91149', '91150', '91151', '91152', '91153', '91154', '91155', '91186', '91187', '91188', '91189', '91190', '91191', '91192', '91193', '91194', '91195', '91196', '91197', '91198', '91199', '91200', '91201', '91202', '91203', '91204', '91205', '91206', '91207', '91208', '91209', '91210', '91211', '91212', '91213', '91214', '91215', '91216', '91217', '91218', '91219', '91220', '91221', '91222', '91223', '91224', '91225', '91226', '91227', '91228', '91229', '91230', '91231', '91232', '91233', '91234', '91235', '91236', '91237', '91238', '91239', '91240', '91241', '91242', '91243', '91244', '91245', '91522', '91523', '91524', '91525', '91526', '91527', '91528', '91529', '91530', '91531', '91532', '91533', '91534', '91535', '91536', '91537', '91538', '91539', '91540', '91541', '91552', '91553', '91554', '91555', '91556', '91557', '91558', '91559', '91560', '91561', '91562', '91563', '91564', '91565', '91566', '91567', '91568', '91569', '91570', '91571']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['92356', '92357', '92358', '92359', '92360', '92361', '92362', '92363', '92364', '92365', '92366', '92367', '92368', '92369', '92370', '92371', '92372', '92373', '92374', '92375', '92376', '92377', '92378', '92379', '92380', '92381', '92382', '92383', '92384', '92385', '92386', '92387', '92388', '92389', '92390', '92391', '92392', '92393', '92394', '92395', '92437', '92438', '92439', '92440', '92441', '92442', '92443', '92444', '92445', '92446', '92449', '92450', '92451', '92452', '92453', '92454', '92455', '92456', '92457', '92458', '92459', '92460', '92461', '92462', '92463', '92464', '92465', '92466', '92467', '92468', '92469', '92470', '92471', '92472', '92473', '92475', '92476', '92477']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['92954', '92955', '92956', '92957', '92958', '92959', '92960', '92961', '92962', '92963', '92964', '92965', '92966', '92967', '92968', '92969', '92970', '92971', '92972', '92973', '92974', '92975', '92976', '92977', '92978', '92979', '92980', '92981', '92982', '92983']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['92985', '92986', '92987', '92988', '92989', '92990', '92991', '92992', '92993', '92994', '92995', '92996', '92997', '92998', '92999', '93000', '93001', '93002', '93003', '93004', '93005', '93006', '93007', '93008', '93009', '93010', '93011', '93012', '93013', '93014']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['93015', '93016', '93017', '93018', '93020', '93021', '93022', '93023', '93024', '93025', '93026', '93027', '93028', '93029', '93030', '93031', '93032', '93033', '93034', '93035', '93036', '93037', '93038', '93039', '93040', '93041', '93042', '93043', '93044']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['93019'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['93371', '93372', '93373', '93374', '93375', '93376', '93377', '93378', '93379', '93380', '93381', '93382', '93383', '93384', '93385', '93386', '93387', '93388', '93389', '93390', '93391', '93392', '93393', '93394', '93395', '93396', '93397', '93398', '93399', '93400', '93401', '93402', '93403', '93404', '93405', '93406', '93407', '93408', '93409', '93410', '93411', '93412', '93413', '93414', '93415', '93416', '93417', '93418', '93419', '93420']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['93821', '93822', '93823', '93824', '93825', '93826', '93827', '93828', '93829', '93830', '93831', '93832', '93833', '93834', '93835', '93836', '93837', '93838', '93839', '93840', '93841', '93842', '93843', '93844', '93846', '93847', '93848', '93849', '93850', '93851', '93853', '93854', '93855', '93856', '93857', '93859', '93860', '93861', '93862', '93863', '93864', '93865', '93866', '93867', '93868', '93869', '93870', '93871', '93872', '93873', '93874', '93875', '93876', '93877', '93878', '93879', '93881', '93882', '93883', '93884', '93885', '93886', '93887', '93888', '93890', '93891', '93892', '93893', '93894', '93895', '93896', '93897', '93898', '93899', '93900', '93901', '93902', '93903', '93904', '93905', '93906', '93907', '93908', '93909', '93910', '93911', '93912', '93913', '93914', '93915', '93916', '93917', '93918', '93919', '93920', '93921', '93922', '93923', '93924', '93925', '93926', '93927', '93928', '93929', '93930', '93931', '93933', '93934', '93935', '93937', '93938', '93939', '93940']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['94606', '94607', '94608', '94609', '94610', '94611', '94612', '94613', '94614', '94615', '94616', '94617', '94618', '94619', '94620', '94621', '94622', '94623', '94624', '94625', '94640', '94641', '94642', '94644', '94645', '94646', '94647', '94648', '94649', '94743', '94744', '94745', '94746', '94747', '94748', '94749', '94750', '94751', '94752', '94755', '94756', '94757', '94760', '94761']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
